"deal_id","stage_id","stage_name","deal_updated_ts"
816017,1,Lead Generation,2024-08-21 19:55:10.000
816017,4,Proposal/Quote Preparation,2024-09-01 19:55:10.000
816017,6,Closing,2024-09-16 19:55:10.000
816017,8,Follow-up/Customer Success,2024-09-27 19:55:10.000
816510,1,Lead Generation,2024-10-19 08:03:27.000
816510,2,Qualified lead,2024-11-16 08:03:27.000
816510,3,Needs Assessment,2024-11-21 08:03:27.000
816510,4,Proposal/Quote Preparation,2024-11-25 08:03:27.000
816510,7,Implementation/Onboarding,2024-12-11 08:03:27.000
817043,1,Lead Generation,2024-07-23 14:38:50.000
817043,4,Proposal/Quote Preparation,2024-07-27 14:38:50.000
817043,7,Implementation/Onboarding,2024-08-21 14:38:50.000
818284,1,Lead Generation,2024-09-16 14:13:49.000
818284,3,Needs Assessment,2024-10-14 14:13:49.000
818284,5,Negotiation,2024-11-13 14:13:49.000
818284,8,Follow-up/Customer Success,2024-11-30 14:13:49.000
819403,1,Lead Generation,2024-07-06 00:14:26.000
819403,3,Needs Assessment,2024-07-28 00:14:26.000
819403,5,Negotiation,2024-08-19 00:14:26.000
819403,6,Closing,2024-08-20 00:14:26.000
819712,1,Lead Generation,2024-04-11 03:02:10.000
819712,2,Qualified lead,2024-04-13 03:02:10.000
819712,3,Needs Assessment,2024-04-29 03:02:10.000
819712,4,Proposal/Quote Preparation,2024-05-04 03:02:10.000
819712,6,Closing,2024-05-29 03:02:10.000
819712,7,Implementation/Onboarding,2024-06-24 03:02:10.000
820354,1,Lead Generation,2024-05-04 05:59:32.000
820354,2,Qualified lead,2024-05-22 05:59:32.000
820354,3,Needs Assessment,2024-06-11 05:59:32.000
820354,4,Proposal/Quote Preparation,2024-07-05 05:59:32.000
820354,6,Closing,2024-07-31 05:59:32.000
820354,7,Implementation/Onboarding,2024-08-30 05:59:32.000
820354,8,Follow-up/Customer Success,2024-09-27 05:59:32.000
821589,1,Lead Generation,2024-05-25 16:11:14.000
821589,2,Qualified lead,2024-06-07 16:11:14.000
821589,4,Proposal/Quote Preparation,2024-06-16 16:11:14.000
821589,6,Closing,2024-07-14 16:11:14.000
822936,1,Lead Generation,2024-05-23 06:22:20.000
822936,2,Qualified lead,2024-06-07 06:22:20.000
822936,4,Proposal/Quote Preparation,2024-07-02 06:22:20.000
823727,1,Lead Generation,2024-05-22 03:48:31.000
823727,2,Qualified lead,2024-06-21 03:48:31.000
823727,3,Needs Assessment,2024-07-02 03:48:31.000
823727,9,Renewal/Expansion,2024-07-20 03:48:31.000
824316,1,Lead Generation,2024-05-08 23:22:12.000
824316,2,Qualified lead,2024-05-30 23:22:12.000
824316,3,Needs Assessment,2024-06-10 23:22:12.000
824316,5,Negotiation,2024-06-14 23:22:12.000
824316,7,Implementation/Onboarding,2024-06-30 23:22:12.000
824383,1,Lead Generation,2024-08-19 11:31:41.000
824383,2,Qualified lead,2024-09-15 11:31:41.000
824383,5,Negotiation,2024-09-24 11:31:41.000
824383,7,Implementation/Onboarding,2024-10-20 11:31:41.000
824437,1,Lead Generation,2024-08-07 15:02:37.000
824437,2,Qualified lead,2024-08-23 15:02:37.000
824437,3,Needs Assessment,2024-09-11 15:02:37.000
824437,4,Proposal/Quote Preparation,2024-09-20 15:02:37.000
824437,7,Implementation/Onboarding,2024-09-29 15:02:37.000
824542,1,Lead Generation,2024-07-17 08:35:40.000
824542,2,Qualified lead,2024-08-01 08:35:40.000
824542,3,Needs Assessment,2024-08-25 08:35:40.000
824542,4,Proposal/Quote Preparation,2024-09-12 08:35:40.000
824542,5,Negotiation,2024-10-01 08:35:40.000
824542,7,Implementation/Onboarding,2024-10-25 08:35:40.000
824634,1,Lead Generation,2024-07-15 23:02:47.000
824634,2,Qualified lead,2024-08-10 23:02:47.000
824634,4,Proposal/Quote Preparation,2024-08-19 23:02:47.000
824634,5,Negotiation,2024-09-17 23:02:47.000
824634,7,Implementation/Onboarding,2024-10-15 23:02:47.000
824634,8,Follow-up/Customer Success,2024-10-18 23:02:47.000
826268,1,Lead Generation,2024-02-06 05:39:47.000
826268,2,Qualified lead,2024-02-10 05:39:47.000
826268,4,Proposal/Quote Preparation,2024-02-20 05:39:47.000
826268,5,Negotiation,2024-03-18 05:39:47.000
826268,7,Implementation/Onboarding,2024-04-17 05:39:47.000
828478,1,Lead Generation,2024-01-23 01:36:26.000
828478,3,Needs Assessment,2024-02-09 01:36:26.000
828478,4,Proposal/Quote Preparation,2024-02-12 01:36:26.000
828478,9,Renewal/Expansion,2024-03-02 01:36:26.000
829462,1,Lead Generation,2024-04-23 15:19:34.000
829462,2,Qualified lead,2024-05-07 15:19:34.000
829462,5,Negotiation,2024-05-17 15:19:34.000
829462,7,Implementation/Onboarding,2024-05-31 15:19:34.000
829462,8,Follow-up/Customer Success,2024-06-03 15:19:34.000
829922,1,Lead Generation,2024-07-27 15:12:19.000
829922,2,Qualified lead,2024-07-29 15:12:19.000
829922,3,Needs Assessment,2024-08-07 15:12:19.000
830780,1,Lead Generation,2024-03-30 07:19:40.000
830780,2,Qualified lead,2024-04-20 07:19:40.000
830780,3,Needs Assessment,2024-05-09 07:19:40.000
830780,5,Negotiation,2024-06-05 07:19:40.000
831265,1,Lead Generation,2024-05-26 04:59:06.000
831265,2,Qualified lead,2024-05-28 04:59:06.000
831265,3,Needs Assessment,2024-06-22 04:59:06.000
831265,4,Proposal/Quote Preparation,2024-07-07 04:59:06.000
831265,6,Closing,2024-08-05 04:59:06.000
832007,1,Lead Generation,2024-04-05 09:51:17.000
832007,2,Qualified lead,2024-04-09 09:51:17.000
832007,3,Needs Assessment,2024-04-28 09:51:17.000
832007,4,Proposal/Quote Preparation,2024-05-17 09:51:17.000
832007,8,Follow-up/Customer Success,2024-05-31 09:51:17.000
832147,1,Lead Generation,2024-07-15 04:41:54.000
832147,2,Qualified lead,2024-07-27 04:41:54.000
832147,4,Proposal/Quote Preparation,2024-08-26 04:41:54.000
832731,1,Lead Generation,2024-04-30 21:13:57.000
832731,4,Proposal/Quote Preparation,2024-05-12 21:13:57.000
832731,5,Negotiation,2024-05-26 21:13:57.000
832731,7,Implementation/Onboarding,2024-06-20 21:13:57.000
832731,8,Follow-up/Customer Success,2024-07-01 21:13:57.000
833112,1,Lead Generation,2024-09-02 22:45:54.000
833112,2,Qualified lead,2024-09-22 22:45:54.000
833112,3,Needs Assessment,2024-10-12 22:45:54.000
833112,4,Proposal/Quote Preparation,2024-10-30 22:45:54.000
833112,5,Negotiation,2024-11-26 22:45:54.000
833112,6,Closing,2024-12-10 22:45:54.000
833112,7,Implementation/Onboarding,2024-12-11 22:45:54.000
833112,8,Follow-up/Customer Success,2025-01-08 22:45:54.000
834165,1,Lead Generation,2024-08-09 01:30:35.000
834165,2,Qualified lead,2024-08-15 01:30:35.000
834165,3,Needs Assessment,2024-08-25 01:30:35.000
834165,4,Proposal/Quote Preparation,2024-09-16 01:30:35.000
834388,1,Lead Generation,2024-06-17 18:36:54.000
834388,2,Qualified lead,2024-06-23 18:36:54.000
834388,3,Needs Assessment,2024-07-14 18:36:54.000
834388,4,Proposal/Quote Preparation,2024-07-18 18:36:54.000
834556,1,Lead Generation,2024-07-25 10:29:21.000
834556,3,Needs Assessment,2024-08-22 10:29:21.000
834556,4,Proposal/Quote Preparation,2024-08-30 10:29:21.000
834556,8,Follow-up/Customer Success,2024-09-29 10:29:21.000
835056,1,Lead Generation,2024-05-10 04:00:16.000
835056,2,Qualified lead,2024-05-27 04:00:16.000
835056,4,Proposal/Quote Preparation,2024-06-11 04:00:16.000
835056,5,Negotiation,2024-06-22 04:00:16.000
835056,7,Implementation/Onboarding,2024-07-07 04:00:16.000
835056,8,Follow-up/Customer Success,2024-07-15 04:00:16.000
835612,1,Lead Generation,2024-09-07 00:52:45.000
835612,4,Proposal/Quote Preparation,2024-10-05 00:52:45.000
835612,6,Closing,2024-11-03 00:52:45.000
835612,9,Renewal/Expansion,2024-12-02 00:52:45.000
835716,1,Lead Generation,2024-07-13 14:19:22.000
835716,2,Qualified lead,2024-07-23 14:19:22.000
835716,3,Needs Assessment,2024-08-12 14:19:22.000
835716,4,Proposal/Quote Preparation,2024-09-01 14:19:22.000
835716,6,Closing,2024-09-15 14:19:22.000
835716,7,Implementation/Onboarding,2024-09-28 14:19:22.000
836042,1,Lead Generation,2024-03-15 02:14:10.000
836042,4,Proposal/Quote Preparation,2024-03-26 02:14:10.000
836042,7,Implementation/Onboarding,2024-04-16 02:14:10.000
836042,8,Follow-up/Customer Success,2024-04-18 02:14:10.000
836288,1,Lead Generation,2024-06-08 10:02:52.000
836288,2,Qualified lead,2024-06-17 10:02:52.000
836288,3,Needs Assessment,2024-07-11 10:02:52.000
836288,4,Proposal/Quote Preparation,2024-08-01 10:02:52.000
836842,1,Lead Generation,2024-03-11 04:02:56.000
836842,2,Qualified lead,2024-04-01 04:02:56.000
836842,3,Needs Assessment,2024-04-24 04:02:56.000
836842,5,Negotiation,2024-04-26 04:02:56.000
836842,6,Closing,2024-05-21 04:02:56.000
836842,7,Implementation/Onboarding,2024-06-13 04:02:56.000
837036,1,Lead Generation,2024-05-16 03:29:12.000
837036,3,Needs Assessment,2024-05-21 03:29:12.000
837036,5,Negotiation,2024-05-30 03:29:12.000
837036,6,Closing,2024-06-27 03:29:12.000
837561,1,Lead Generation,2024-09-05 05:50:01.000
837561,2,Qualified lead,2024-09-20 05:50:01.000
837561,3,Needs Assessment,2024-10-10 05:50:01.000
837561,4,Proposal/Quote Preparation,2024-10-28 05:50:01.000
837561,5,Negotiation,2024-11-17 05:50:01.000
837561,9,Renewal/Expansion,2024-12-16 05:50:01.000
838223,1,Lead Generation,2024-10-19 18:12:09.000
838223,2,Qualified lead,2024-11-05 18:12:09.000
838223,3,Needs Assessment,2024-11-27 18:12:09.000
838223,5,Negotiation,2024-12-27 18:12:09.000
838484,1,Lead Generation,2024-03-08 05:20:10.000
838484,3,Needs Assessment,2024-03-31 05:20:10.000
838484,4,Proposal/Quote Preparation,2024-04-16 05:20:10.000
838484,5,Negotiation,2024-05-04 05:20:10.000
838484,6,Closing,2024-05-26 05:20:10.000
838484,8,Follow-up/Customer Success,2024-06-09 05:20:10.000
839030,1,Lead Generation,2024-08-11 13:00:47.000
839030,2,Qualified lead,2024-08-28 13:00:47.000
839030,4,Proposal/Quote Preparation,2024-09-05 13:00:47.000
839030,7,Implementation/Onboarding,2024-09-19 13:00:47.000
839038,1,Lead Generation,2024-10-11 20:02:47.000
839038,2,Qualified lead,2024-11-03 20:02:47.000
839038,7,Implementation/Onboarding,2024-11-08 20:02:47.000
839038,8,Follow-up/Customer Success,2024-11-27 20:02:47.000
839053,1,Lead Generation,2024-05-06 19:34:24.000
839053,6,Closing,2024-05-23 19:34:24.000
839053,7,Implementation/Onboarding,2024-06-05 19:34:24.000
839582,1,Lead Generation,2024-08-21 23:32:43.000
839582,6,Closing,2024-09-12 23:32:43.000
839582,7,Implementation/Onboarding,2024-10-10 23:32:43.000
839582,8,Follow-up/Customer Success,2024-10-31 23:32:43.000
840524,1,Lead Generation,2024-02-29 02:44:12.000
840524,2,Qualified lead,2024-03-19 02:44:12.000
840524,3,Needs Assessment,2024-03-26 02:44:12.000
840524,6,Closing,2024-04-01 02:44:12.000
840524,8,Follow-up/Customer Success,2024-04-25 02:44:12.000
840660,1,Lead Generation,2024-04-27 09:42:15.000
840660,3,Needs Assessment,2024-05-05 09:42:15.000
840660,4,Proposal/Quote Preparation,2024-05-13 09:42:15.000
840660,6,Closing,2024-06-07 09:42:15.000
840660,9,Renewal/Expansion,2024-07-02 09:42:15.000
841087,1,Lead Generation,2024-05-08 10:59:07.000
841087,3,Needs Assessment,2024-05-26 10:59:07.000
841087,4,Proposal/Quote Preparation,2024-05-28 10:59:07.000
841087,5,Negotiation,2024-06-19 10:59:07.000
841127,1,Lead Generation,2024-08-29 00:34:46.000
841127,2,Qualified lead,2024-09-23 00:34:46.000
841127,4,Proposal/Quote Preparation,2024-09-24 00:34:46.000
841127,5,Negotiation,2024-09-28 00:34:46.000
842727,1,Lead Generation,2024-09-25 18:08:41.000
842727,2,Qualified lead,2024-09-29 18:08:41.000
842727,6,Closing,2024-10-14 18:08:41.000
842727,7,Implementation/Onboarding,2024-10-29 18:08:41.000
843403,1,Lead Generation,2024-04-17 02:02:30.000
843403,2,Qualified lead,2024-05-07 02:02:30.000
843403,5,Negotiation,2024-05-30 02:02:30.000
843865,1,Lead Generation,2024-03-01 14:55:48.000
843865,2,Qualified lead,2024-03-28 14:55:48.000
843865,3,Needs Assessment,2024-04-10 14:55:48.000
843865,4,Proposal/Quote Preparation,2024-04-24 14:55:48.000
843865,8,Follow-up/Customer Success,2024-04-25 14:55:48.000
844163,1,Lead Generation,2024-06-30 12:23:48.000
844163,2,Qualified lead,2024-07-24 12:23:48.000
844163,3,Needs Assessment,2024-08-14 12:23:48.000
844163,5,Negotiation,2024-09-04 12:23:48.000
844163,7,Implementation/Onboarding,2024-09-29 12:23:48.000
844265,1,Lead Generation,2024-03-28 18:58:13.000
844265,2,Qualified lead,2024-03-30 18:58:13.000
844265,3,Needs Assessment,2024-04-04 18:58:13.000
844265,4,Proposal/Quote Preparation,2024-04-07 18:58:13.000
844265,6,Closing,2024-04-23 18:58:13.000
844294,1,Lead Generation,2024-05-28 03:53:58.000
844294,2,Qualified lead,2024-05-31 03:53:58.000
844294,3,Needs Assessment,2024-06-03 03:53:58.000
844294,4,Proposal/Quote Preparation,2024-06-05 03:53:58.000
844294,9,Renewal/Expansion,2024-06-30 03:53:58.000
845557,1,Lead Generation,2024-05-16 06:08:49.000
845557,2,Qualified lead,2024-06-03 06:08:49.000
845557,3,Needs Assessment,2024-06-25 06:08:49.000
845557,4,Proposal/Quote Preparation,2024-07-20 06:08:49.000
845557,8,Follow-up/Customer Success,2024-07-29 06:08:49.000
845762,1,Lead Generation,2024-09-25 01:09:43.000
845762,2,Qualified lead,2024-10-17 01:09:43.000
845762,3,Needs Assessment,2024-10-31 01:09:43.000
845762,6,Closing,2024-11-01 01:09:43.000
845762,7,Implementation/Onboarding,2024-11-18 01:09:43.000
846010,1,Lead Generation,2024-08-08 12:10:59.000
846010,3,Needs Assessment,2024-08-17 12:10:59.000
846010,4,Proposal/Quote Preparation,2024-08-24 12:10:59.000
846357,1,Lead Generation,2024-05-30 11:16:19.000
846357,2,Qualified lead,2024-06-11 11:16:19.000
846357,3,Needs Assessment,2024-06-19 11:16:19.000
846357,4,Proposal/Quote Preparation,2024-07-14 11:16:19.000
846357,5,Negotiation,2024-08-08 11:16:19.000
846357,6,Closing,2024-08-10 11:16:19.000
846357,7,Implementation/Onboarding,2024-09-07 11:16:19.000
846425,1,Lead Generation,2024-03-23 02:33:56.000
846425,2,Qualified lead,2024-03-25 02:33:56.000
846425,5,Negotiation,2024-04-08 02:33:56.000
846425,9,Renewal/Expansion,2024-04-28 02:33:56.000
846556,1,Lead Generation,2024-08-03 04:26:24.000
846556,2,Qualified lead,2024-08-26 04:26:24.000
846727,1,Lead Generation,2024-05-18 21:42:43.000
846727,3,Needs Assessment,2024-05-21 21:42:43.000
846727,7,Implementation/Onboarding,2024-06-20 21:42:43.000
846845,1,Lead Generation,2024-05-21 06:39:18.000
846845,2,Qualified lead,2024-05-24 06:39:18.000
846845,3,Needs Assessment,2024-06-18 06:39:18.000
846845,5,Negotiation,2024-07-10 06:39:18.000
846845,7,Implementation/Onboarding,2024-08-08 06:39:18.000
846896,1,Lead Generation,2024-02-18 23:13:36.000
846896,3,Needs Assessment,2024-03-19 23:13:36.000
846896,7,Implementation/Onboarding,2024-04-06 23:13:36.000
847411,1,Lead Generation,2024-05-28 13:03:11.000
847411,2,Qualified lead,2024-06-22 13:03:11.000
847411,3,Needs Assessment,2024-07-10 13:03:11.000
847411,5,Negotiation,2024-07-18 13:03:11.000
847757,1,Lead Generation,2024-09-10 15:25:45.000
847757,6,Closing,2024-10-03 15:25:45.000
848469,1,Lead Generation,2024-02-09 21:44:00.000
848469,2,Qualified lead,2024-02-15 21:44:00.000
848469,7,Implementation/Onboarding,2024-03-11 21:44:00.000
848584,1,Lead Generation,2024-08-17 23:14:08.000
848584,2,Qualified lead,2024-08-26 23:14:08.000
848584,4,Proposal/Quote Preparation,2024-09-13 23:14:08.000
848584,7,Implementation/Onboarding,2024-10-06 23:14:08.000
849649,1,Lead Generation,2024-08-26 12:57:55.000
849649,4,Proposal/Quote Preparation,2024-09-11 12:57:55.000
849649,7,Implementation/Onboarding,2024-09-20 12:57:55.000
850635,1,Lead Generation,2024-09-19 10:38:16.000
850635,2,Qualified lead,2024-10-16 10:38:16.000
850635,3,Needs Assessment,2024-10-26 10:38:16.000
850635,4,Proposal/Quote Preparation,2024-10-31 10:38:16.000
851030,1,Lead Generation,2024-08-10 18:00:18.000
851030,2,Qualified lead,2024-08-14 18:00:18.000
851030,3,Needs Assessment,2024-09-07 18:00:18.000
851030,5,Negotiation,2024-10-06 18:00:18.000
851113,1,Lead Generation,2024-03-06 21:11:44.000
851113,2,Qualified lead,2024-03-12 21:11:44.000
851113,4,Proposal/Quote Preparation,2024-03-17 21:11:44.000
851254,1,Lead Generation,2024-07-28 23:13:31.000
851254,4,Proposal/Quote Preparation,2024-08-10 23:13:31.000
851254,6,Closing,2024-08-31 23:13:31.000
851254,8,Follow-up/Customer Success,2024-09-09 23:13:31.000
851254,9,Renewal/Expansion,2024-09-14 23:13:31.000
851462,1,Lead Generation,2024-09-04 22:30:23.000
851462,2,Qualified lead,2024-09-12 22:30:23.000
851462,3,Needs Assessment,2024-09-20 22:30:23.000
851462,4,Proposal/Quote Preparation,2024-10-07 22:30:23.000
851462,5,Negotiation,2024-10-28 22:30:23.000
851462,6,Closing,2024-11-12 22:30:23.000
851781,1,Lead Generation,2024-05-28 08:02:29.000
851781,2,Qualified lead,2024-06-04 08:02:29.000
851781,3,Needs Assessment,2024-06-22 08:02:29.000
851781,4,Proposal/Quote Preparation,2024-06-25 08:02:29.000
851781,5,Negotiation,2024-07-18 08:02:29.000
851781,6,Closing,2024-07-21 08:02:29.000
851781,9,Renewal/Expansion,2024-08-20 08:02:29.000
851850,1,Lead Generation,2024-07-11 00:01:17.000
851850,2,Qualified lead,2024-07-15 00:01:17.000
851850,3,Needs Assessment,2024-08-12 00:01:17.000
851850,5,Negotiation,2024-08-26 00:01:17.000
851850,6,Closing,2024-06-05 21:45:41.000
851850,7,Implementation/Onboarding,2024-09-21 00:01:17.000
852027,1,Lead Generation,2024-03-20 03:02:53.000
852027,2,Qualified lead,2024-03-28 03:02:53.000
852027,3,Needs Assessment,2024-04-20 03:02:53.000
852027,4,Proposal/Quote Preparation,2024-05-05 03:02:53.000
852027,5,Negotiation,2024-05-30 03:02:53.000
852239,1,Lead Generation,2024-08-08 18:58:45.000
852239,2,Qualified lead,2024-09-07 18:58:45.000
852239,4,Proposal/Quote Preparation,2024-09-18 18:58:45.000
852328,1,Lead Generation,2024-05-06 07:06:04.000
852328,2,Qualified lead,2024-06-03 07:06:04.000
852328,3,Needs Assessment,2024-06-24 07:06:04.000
852328,4,Proposal/Quote Preparation,2024-06-27 07:06:04.000
852328,5,Negotiation,2024-07-10 07:06:04.000
852571,1,Lead Generation,2024-07-06 09:15:12.000
852571,3,Needs Assessment,2024-07-17 09:15:12.000
852571,6,Closing,2024-07-20 09:15:12.000
852571,9,Renewal/Expansion,2024-07-27 09:15:12.000
852577,1,Lead Generation,2024-10-27 14:04:06.000
852577,2,Qualified lead,2024-11-20 14:04:06.000
852577,3,Needs Assessment,2024-12-02 14:04:06.000
852577,4,Proposal/Quote Preparation,2024-12-21 14:04:06.000
852577,5,Negotiation,2024-12-22 14:04:06.000
852664,1,Lead Generation,2024-04-13 16:20:15.000
852664,2,Qualified lead,2024-05-02 16:20:15.000
852664,3,Needs Assessment,2024-05-15 16:20:15.000
852664,5,Negotiation,2024-06-08 16:20:15.000
852664,8,Follow-up/Customer Success,2024-06-14 16:20:15.000
853099,1,Lead Generation,2024-05-27 01:21:12.000
853099,2,Qualified lead,2024-06-15 01:21:12.000
853099,6,Closing,2024-07-12 01:21:12.000
853099,7,Implementation/Onboarding,2024-07-13 01:21:12.000
853099,8,Follow-up/Customer Success,2024-08-03 01:21:12.000
853246,1,Lead Generation,2024-04-22 20:15:44.000
853246,4,Proposal/Quote Preparation,2024-05-11 20:15:44.000
853246,5,Negotiation,2024-06-08 20:15:44.000
853246,6,Closing,2024-06-23 20:15:44.000
853246,7,Implementation/Onboarding,2024-07-01 20:15:44.000
853321,1,Lead Generation,2024-05-02 13:59:36.000
853321,2,Qualified lead,2024-05-05 13:59:36.000
853321,3,Needs Assessment,2024-05-19 13:59:36.000
853321,5,Negotiation,2024-06-04 13:59:36.000
853450,1,Lead Generation,2024-09-04 10:14:31.000
853450,2,Qualified lead,2024-09-15 10:14:31.000
853450,3,Needs Assessment,2024-09-19 10:14:31.000
853450,4,Proposal/Quote Preparation,2024-10-03 10:14:31.000
853450,5,Negotiation,2024-11-01 10:14:31.000
853509,1,Lead Generation,2024-04-07 00:46:19.000
853509,2,Qualified lead,2024-04-20 00:46:19.000
853509,5,Negotiation,2024-05-02 00:46:19.000
853509,6,Closing,2024-05-07 00:46:19.000
853526,1,Lead Generation,2024-07-10 15:33:15.000
853526,6,Closing,2024-07-25 15:33:15.000
853526,8,Follow-up/Customer Success,2024-08-22 15:33:15.000
853845,1,Lead Generation,2024-08-24 18:08:19.000
853845,3,Needs Assessment,2024-09-21 18:08:19.000
853845,4,Proposal/Quote Preparation,2024-09-27 18:08:19.000
853845,5,Negotiation,2024-10-14 18:08:19.000
854923,1,Lead Generation,2024-08-23 14:29:38.000
854923,2,Qualified lead,2024-09-03 14:29:38.000
854923,3,Needs Assessment,2024-09-14 14:29:38.000
854923,4,Proposal/Quote Preparation,2024-09-21 14:29:38.000
854923,5,Negotiation,2024-09-22 14:29:38.000
854923,6,Closing,2024-10-16 14:29:38.000
855360,1,Lead Generation,2024-10-03 10:59:47.000
855360,2,Qualified lead,2024-10-08 10:59:47.000
855528,1,Lead Generation,2024-05-11 12:39:39.000
855528,3,Needs Assessment,2024-05-18 12:39:39.000
855528,6,Closing,2024-06-02 12:39:39.000
855611,1,Lead Generation,2024-04-14 23:26:11.000
855611,2,Qualified lead,2024-04-21 23:26:11.000
855611,3,Needs Assessment,2024-05-06 23:26:11.000
855611,4,Proposal/Quote Preparation,2024-05-15 23:26:11.000
855611,5,Negotiation,2024-06-08 23:26:11.000
855611,9,Renewal/Expansion,2024-06-13 23:26:11.000
856255,1,Lead Generation,2024-08-03 06:00:47.000
856255,4,Proposal/Quote Preparation,2024-08-06 06:00:47.000
857253,1,Lead Generation,2024-07-15 14:02:48.000
857253,2,Qualified lead,2024-07-20 14:02:48.000
857253,3,Needs Assessment,2024-07-24 14:02:48.000
857253,6,Closing,2024-07-29 14:02:48.000
857253,8,Follow-up/Customer Success,2024-08-07 14:02:48.000
857274,1,Lead Generation,2024-05-24 04:14:54.000
857274,2,Qualified lead,2024-06-15 04:14:54.000
857274,3,Needs Assessment,2024-06-17 04:14:54.000
857274,4,Proposal/Quote Preparation,2024-07-08 04:14:54.000
857274,5,Negotiation,2024-07-27 04:14:54.000
857274,9,Renewal/Expansion,2024-08-21 04:14:54.000
857655,1,Lead Generation,2024-09-04 04:43:36.000
857655,2,Qualified lead,2024-09-23 04:43:36.000
857655,3,Needs Assessment,2024-10-17 04:43:36.000
857655,4,Proposal/Quote Preparation,2024-11-16 04:43:36.000
857655,5,Negotiation,2024-11-29 04:43:36.000
857655,6,Closing,2024-12-17 04:43:36.000
857920,1,Lead Generation,2024-07-17 19:21:36.000
857920,2,Qualified lead,2024-07-19 19:21:36.000
857920,3,Needs Assessment,2024-07-22 19:21:36.000
857920,6,Closing,2024-08-21 19:21:36.000
857920,8,Follow-up/Customer Success,2024-09-02 19:21:36.000
858247,1,Lead Generation,2024-05-15 23:00:11.000
858247,2,Qualified lead,2024-05-24 23:00:11.000
858247,3,Needs Assessment,2024-06-03 23:00:11.000
858247,5,Negotiation,2024-06-23 23:00:11.000
858247,7,Implementation/Onboarding,2024-06-27 23:00:11.000
858870,1,Lead Generation,2024-08-25 01:40:18.000
858870,2,Qualified lead,2024-09-14 01:40:18.000
858870,4,Proposal/Quote Preparation,2024-09-16 01:40:18.000
859526,1,Lead Generation,2024-03-12 16:48:37.000
859526,2,Qualified lead,2024-03-20 16:48:37.000
859526,5,Negotiation,2024-03-26 16:48:37.000
859953,1,Lead Generation,2024-04-07 02:48:28.000
859953,2,Qualified lead,2024-04-25 02:48:28.000
859953,3,Needs Assessment,2024-04-27 02:48:28.000
859953,4,Proposal/Quote Preparation,2024-05-09 02:48:28.000
859953,5,Negotiation,2024-06-08 02:48:28.000
860152,1,Lead Generation,2024-07-31 16:48:53.000
860152,2,Qualified lead,2024-08-24 16:48:53.000
860152,3,Needs Assessment,2024-09-20 16:48:53.000
860152,4,Proposal/Quote Preparation,2024-09-24 16:48:53.000
860152,5,Negotiation,2024-10-12 16:48:53.000
860152,6,Closing,2024-11-06 16:48:53.000
860152,8,Follow-up/Customer Success,2024-11-29 16:48:53.000
860632,1,Lead Generation,2024-04-29 10:31:53.000
860632,2,Qualified lead,2024-05-26 10:31:53.000
860632,3,Needs Assessment,2024-06-21 10:31:53.000
860632,4,Proposal/Quote Preparation,2024-07-04 10:31:53.000
860632,5,Negotiation,2024-07-30 10:31:53.000
861525,1,Lead Generation,2024-09-19 11:56:54.000
861525,2,Qualified lead,2024-09-23 11:56:54.000
861525,4,Proposal/Quote Preparation,2024-10-16 11:56:54.000
861525,5,Negotiation,2024-11-02 11:56:54.000
861525,7,Implementation/Onboarding,2024-11-30 11:56:54.000
861836,1,Lead Generation,2024-07-09 03:02:33.000
861836,2,Qualified lead,2024-07-13 03:02:33.000
861836,3,Needs Assessment,2024-07-26 03:02:33.000
862546,1,Lead Generation,2024-05-18 16:00:22.000
862546,2,Qualified lead,2024-06-14 16:00:22.000
862546,3,Needs Assessment,2024-06-27 16:00:22.000
862546,4,Proposal/Quote Preparation,2024-07-04 16:00:22.000
862546,5,Negotiation,2024-07-05 16:00:22.000
862546,8,Follow-up/Customer Success,2024-07-22 16:00:22.000
862784,1,Lead Generation,2024-05-06 15:08:40.000
862784,2,Qualified lead,2024-05-29 15:08:40.000
862784,4,Proposal/Quote Preparation,2024-06-08 15:08:40.000
862784,5,Negotiation,2024-06-14 15:08:40.000
862784,6,Closing,2024-06-29 15:08:40.000
863249,1,Lead Generation,2024-08-19 23:35:25.000
863249,5,Negotiation,2024-08-23 23:35:25.000
863249,8,Follow-up/Customer Success,2024-09-18 23:35:25.000
863249,9,Renewal/Expansion,2024-09-26 23:35:25.000
863932,1,Lead Generation,2024-07-25 06:09:50.000
863932,2,Qualified lead,2024-08-24 06:09:50.000
863941,1,Lead Generation,2024-06-25 22:22:44.000
863941,2,Qualified lead,2024-07-13 22:22:44.000
863941,3,Needs Assessment,2024-08-12 22:22:44.000
863941,6,Closing,2024-09-07 22:22:44.000
864260,1,Lead Generation,2024-03-22 19:46:10.000
864260,2,Qualified lead,2024-04-17 19:46:10.000
864260,3,Needs Assessment,2024-05-10 19:46:10.000
864260,4,Proposal/Quote Preparation,2024-06-02 19:46:10.000
864286,1,Lead Generation,2024-04-02 08:15:43.000
864286,2,Qualified lead,2024-04-28 08:15:43.000
864286,3,Needs Assessment,2024-05-23 08:15:43.000
864286,5,Negotiation,2024-06-06 08:15:43.000
864286,6,Closing,2024-06-27 08:15:43.000
864988,1,Lead Generation,2024-09-27 04:52:12.000
864988,3,Needs Assessment,2024-10-12 04:52:12.000
864988,5,Negotiation,2024-10-19 04:52:12.000
864988,6,Closing,2024-10-23 04:52:12.000
